date,time,level,user,action,status,ip,is_failed_login,is_privileged_user,is_private_ip,is_external_ip,suspicious_event
2026-05-11,15:05:20,WARN,secops,login,failed,198.51.100.68,True,True,False,True,True
2026-05-11,15:10:44,WARN,root,login,failed,172.16.0.207,True,True,True,False,True
2026-05-11,15:17:48,WARN,svc_admin,login,failed,192.168.1.191,True,True,True,False,True
2026-05-11,15:19:08,WARN,user123,login,failed,198.51.100.152,True,False,False,True,True
2026-05-11,15:20:08,WARN,asmith,login,failed,198.51.100.152,True,False,False,True,True
2026-05-11,15:26:46,WARN,admin,login,failed,10.0.0.107,True,True,True,False,True
2026-05-11,15:30:27,WARN,alex,login,failed,198.51.100.230,True,False,False,True,True
2026-05-11,15:30:32,WARN,asmith,login,failed,198.51.100.26,True,False,False,True,True
2026-05-11,15:33:36,WARN,root,login,failed,192.168.1.71,True,True,True,False,True
2026-05-11,15:34:24,WARN,admin,login,failed,192.168.1.192,True,True,True,False,True
2026-05-11,15:35:05,WARN,secops,login,failed,192.168.1.192,True,True,True,False,True
2026-05-11,15:36:20,WARN,maria,login,failed,203.0.113.192,True,False,False,True,True
2026-05-11,15:36:38,WARN,secops,login,failed,10.0.0.199,True,True,True,False,True
2026-05-11,15:37:54,WARN,hr_portal,login,failed,203.0.113.157,True,False,False,True,True
2026-05-11,15:50:01,WARN,ops2,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:50:04,WARN,alex,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:50:34,WARN,dlee,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:51:02,WARN,hr_portal,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:51:46,WARN,finance1,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:51:46,WARN,secops,login,failed,198.51.100.36,True,True,False,True,True
2026-05-11,15:51:54,WARN,secops,login,failed,198.51.100.36,True,True,False,True,True
2026-05-11,15:51:58,WARN,dlee,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:53:04,WARN,secops,login,failed,198.51.100.36,True,True,False,True,True
2026-05-11,15:54:10,WARN,secops,login,failed,198.51.100.36,True,True,False,True,True
2026-05-11,15:54:53,WARN,dlee,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:54:57,WARN,jane,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:54:58,WARN,analyst7,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:55:08,WARN,dlee,login,failed,198.51.100.152,True,False,False,True,True
2026-05-11,15:55:16,WARN,finance1,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:55:54,WARN,ops2,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:56:14,WARN,ops2,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:57:10,WARN,dlee,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:57:47,WARN,jane,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,15:58:04,WARN,svc_admin,login,failed,198.51.100.36,True,True,False,True,True
2026-05-11,15:58:45,WARN,alex,login,failed,198.51.100.65,True,False,False,True,True
2026-05-11,16:00:50,WARN,dlee,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,16:03:30,WARN,dlee,login,failed,203.0.113.157,True,False,False,True,True
2026-05-11,16:06:01,WARN,finance1,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:06:05,WARN,admin,login,failed,10.0.0.95,True,True,True,False,True
2026-05-11,16:06:10,WARN,analyst7,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:06:18,WARN,secops,login,failed,198.51.100.24,True,True,False,True,True
2026-05-11,16:06:42,WARN,maria,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:07:02,WARN,finance1,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:07:32,WARN,admin,login,failed,198.51.100.24,True,True,False,True,True
2026-05-11,16:08:30,WARN,secops,login,failed,198.51.100.24,True,True,False,True,True
2026-05-11,16:08:32,WARN,asmith,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:08:36,WARN,hr_portal,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:08:44,WARN,dlee,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:09:05,WARN,user123,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:09:36,WARN,dlee,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:09:44,WARN,finance1,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:11:27,WARN,root,login,failed,198.51.100.24,True,True,False,True,True
2026-05-11,16:11:30,WARN,finance1,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:11:39,WARN,svc_admin,login,failed,198.51.100.24,True,True,False,True,True
2026-05-11,16:12:36,WARN,root,login,failed,198.51.100.24,True,True,False,True,True
2026-05-11,16:13:10,WARN,asmith,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:15:36,WARN,hr_portal,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:15:40,WARN,ops2,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:15:42,WARN,ops2,login,failed,198.51.100.24,True,False,False,True,True
2026-05-11,16:17:36,WARN,user123,login,failed,203.0.113.225,True,False,False,True,True
2026-05-11,16:18:31,WARN,secops,login,failed,198.51.100.163,True,True,False,True,True
2026-05-11,16:23:30,WARN,secops,login,failed,10.0.0.23,True,True,True,False,True
2026-05-11,16:27:20,WARN,ops2,login,failed,203.0.113.57,True,False,False,True,True
2026-05-11,16:32:17,WARN,secops,login,failed,192.168.1.187,True,True,True,False,True
2026-05-11,16:32:36,WARN,ops2,login,failed,198.51.100.167,True,False,False,True,True
2026-05-11,16:36:09,WARN,root,login,failed,192.168.1.181,True,True,True,False,True
2026-05-11,16:38:15,WARN,admin,login,failed,198.51.100.207,True,True,False,True,True
2026-05-11,16:54:56,WARN,guest,login,failed,198.51.100.35,True,False,False,True,True
2026-05-11,16:59:00,WARN,ops2,login,failed,198.51.100.120,True,False,False,True,True
2026-05-11,17:06:05,WARN,ops2,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:06:27,WARN,jane,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:06:29,WARN,asmith,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:06:30,WARN,dlee,login,failed,198.51.100.136,True,False,False,True,True
2026-05-11,17:06:36,WARN,finance1,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:07:03,WARN,jane,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:07:46,WARN,ops2,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:08:07,WARN,user123,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:09:27,WARN,asmith,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:09:33,WARN,finance1,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:09:33,WARN,guest,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:10:05,WARN,ops2,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,17:12:15,WARN,root,login,failed,172.16.0.222,True,True,True,False,True
2026-05-11,17:13:09,WARN,admin,login,failed,198.51.100.184,True,True,False,True,True
2026-05-11,17:13:36,WARN,root,login,failed,198.51.100.184,True,True,False,True,True
2026-05-11,17:18:24,WARN,alex,login,failed,198.51.100.72,True,False,False,True,True
2026-05-11,17:23:45,WARN,admin,login,failed,10.0.0.249,True,True,True,False,True
2026-05-11,17:26:36,WARN,secops,login,failed,172.16.0.8,True,True,True,False,True
2026-05-11,17:36:50,WARN,dlee,login,failed,198.51.100.100,True,False,False,True,True
2026-05-11,17:37:20,WARN,ops2,login,failed,203.0.113.180,True,False,False,True,True
2026-05-11,17:38:04,WARN,admin,login,failed,198.51.100.207,True,True,False,True,True
2026-05-11,17:39:51,WARN,secops,login,failed,198.51.100.174,True,True,False,True,True
2026-05-11,17:40:21,WARN,root,login,failed,198.51.100.174,True,True,False,True,True
2026-05-11,17:40:23,WARN,guest,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:40:39,WARN,secops,login,failed,198.51.100.174,True,True,False,True,True
2026-05-11,17:41:24,WARN,admin,login,failed,203.0.113.97,True,True,False,True,True
2026-05-11,17:42:01,WARN,jane,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:42:03,WARN,ops2,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:42:11,WARN,maria,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:42:14,WARN,dlee,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:42:41,WARN,admin,login,failed,198.51.100.174,True,True,False,True,True
2026-05-11,17:42:47,WARN,asmith,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:42:51,WARN,secops,login,failed,198.51.100.174,True,True,False,True,True
2026-05-11,17:43:00,WARN,hr_portal,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:44:00,WARN,hr_portal,login,failed,203.0.113.144,True,False,False,True,True
2026-05-11,17:45:12,WARN,guest,login,failed,203.0.113.106,True,False,False,True,True
2026-05-11,17:45:16,WARN,user123,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:45:42,WARN,dlee,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:45:50,WARN,svc_admin,login,failed,203.0.113.185,True,True,False,True,True
2026-05-11,17:46:05,WARN,ops2,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:46:15,WARN,guest,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:46:31,WARN,asmith,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:47:06,WARN,admin,login,failed,198.51.100.174,True,True,False,True,True
2026-05-11,17:47:24,WARN,user123,login,failed,203.0.113.81,True,False,False,True,True
2026-05-11,17:47:54,WARN,alex,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:50:39,WARN,maria,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,17:51:34,WARN,ops2,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,17:52:55,WARN,svc_admin,login,failed,198.51.100.174,True,True,False,True,True
2026-05-11,17:53:12,WARN,asmith,login,failed,198.51.100.215,True,False,False,True,True
2026-05-11,17:53:33,WARN,user123,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,18:04:34,WARN,guest,login,failed,198.51.100.36,True,False,False,True,True
2026-05-11,18:05:20,WARN,svc_admin,login,failed,192.168.1.233,True,True,True,False,True
2026-05-11,18:07:58,WARN,jane,login,failed,203.0.113.24,True,False,False,True,True
2026-05-11,18:16:51,WARN,guest,login,failed,198.51.100.174,True,False,False,True,True
2026-05-11,18:19:33,WARN,hr_portal,login,failed,198.51.100.184,True,False,False,True,True
2026-05-11,18:25:40,WARN,admin,login,failed,192.168.1.140,True,True,True,False,True
2026-05-11,18:27:45,WARN,secops,login,failed,203.0.113.156,True,True,False,True,True
2026-05-11,19:16:02,WARN,finance1,login,failed,198.51.100.109,True,False,False,True,True
2026-05-11,19:33:10,WARN,finance1,login,failed,203.0.113.149,True,False,False,True,True
2026-05-11,19:38:20,WARN,admin,login,failed,172.16.0.83,True,True,True,False,True
2026-05-11,19:46:57,WARN,guest,login,failed,203.0.113.119,True,False,False,True,True
2026-05-11,19:53:29,WARN,svc_admin,login,failed,10.0.0.144,True,True,True,False,True
2026-05-11,19:58:40,WARN,root,login,failed,203.0.113.2,True,True,False,True,True
2026-05-11,20:06:26,WARN,alex,login,failed,198.51.100.194,True,False,False,True,True
2026-05-11,20:08:01,WARN,ops2,login,failed,198.51.100.20,True,False,False,True,True
2026-05-11,20:16:00,WARN,ops2,login,failed,203.0.113.250,True,False,False,True,True
2026-05-11,20:42:46,WARN,guest,login,failed,203.0.113.18,True,False,False,True,True
2026-05-11,20:53:40,WARN,asmith,login,failed,203.0.113.239,True,False,False,True,True
2026-05-11,20:57:24,WARN,alex,login,failed,203.0.113.98,True,False,False,True,True
2026-05-11,21:01:30,WARN,svc_admin,login,failed,203.0.113.143,True,True,False,True,True
2026-05-11,21:25:21,WARN,dlee,login,failed,198.51.100.240,True,False,False,True,True
2026-05-11,21:25:48,WARN,secops,login,failed,172.16.0.56,True,True,True,False,True
2026-05-11,21:40:00,WARN,ops2,login,failed,198.51.100.208,True,False,False,True,True
2026-05-11,21:44:38,WARN,alex,login,failed,198.51.100.80,True,False,False,True,True
2026-05-11,21:47:12,WARN,secops,login,failed,172.16.0.165,True,True,True,False,True
2026-05-11,21:50:56,WARN,secops,login,failed,198.51.100.225,True,True,False,True,True
2026-05-11,22:24:36,WARN,jane,login,failed,203.0.113.70,True,False,False,True,True
2026-05-11,22:29:12,WARN,analyst7,login,failed,198.51.100.76,True,False,False,True,True
2026-05-11,22:29:52,WARN,root,login,failed,192.168.1.48,True,True,True,False,True
2026-05-11,22:43:48,WARN,ops2,login,failed,198.51.100.68,True,False,False,True,True
2026-05-11,22:57:02,WARN,asmith,login,failed,198.51.100.141,True,False,False,True,True
2026-05-11,23:02:06,WARN,root,login,failed,203.0.113.23,True,True,False,True,True
2026-05-11,23:14:57,WARN,secops,login,failed,192.168.1.250,True,True,True,False,True
2026-05-11,23:31:12,WARN,guest,login,failed,198.51.100.15,True,False,False,True,True
2026-05-11,23:34:02,WARN,admin,login,failed,198.51.100.203,True,True,False,True,True
2026-05-12,00:13:48,WARN,hr_portal,login,failed,203.0.113.107,True,False,False,True,True
2026-05-12,00:33:59,WARN,svc_admin,login,failed,203.0.113.129,True,True,False,True,True
2026-05-12,00:42:28,WARN,user123,login,failed,198.51.100.129,True,False,False,True,True
2026-05-12,01:03:10,WARN,finance1,login,failed,198.51.100.83,True,False,False,True,True
2026-05-12,01:04:49,WARN,analyst7,login,failed,198.51.100.29,True,False,False,True,True
2026-05-12,01:06:00,WARN,svc_admin,login,failed,192.168.1.244,True,True,True,False,True
2026-05-12,01:16:06,WARN,ops2,login,failed,203.0.113.249,True,False,False,True,True
2026-05-12,01:30:42,WARN,finance1,login,failed,203.0.113.180,True,False,False,True,True
2026-05-12,01:34:40,WARN,admin,login,failed,10.0.0.179,True,True,True,False,True
2026-05-12,01:35:07,WARN,secops,login,failed,172.16.0.4,True,True,True,False,True
2026-05-12,01:36:00,WARN,secops,login,failed,203.0.113.210,True,True,False,True,True
2026-05-12,01:41:24,WARN,secops,login,failed,192.168.1.122,True,True,True,False,True
2026-05-12,01:42:14,WARN,finance1,login,failed,203.0.113.193,True,False,False,True,True
2026-05-12,01:54:08,WARN,dlee,login,failed,203.0.113.176,True,False,False,True,True
2026-05-12,01:55:32,WARN,root,login,failed,10.0.0.43,True,True,True,False,True
2026-05-12,01:56:36,WARN,svc_admin,login,failed,10.0.0.118,True,True,True,False,True
2026-05-12,02:07:11,WARN,analyst7,login,failed,203.0.113.62,True,False,False,True,True
2026-05-12,02:09:20,WARN,asmith,login,failed,203.0.113.114,True,False,False,True,True
2026-05-12,02:55:45,WARN,root,login,failed,203.0.113.15,True,True,False,True,True
2026-05-12,02:58:44,WARN,root,login,failed,172.16.0.9,True,True,True,False,True
2026-05-12,03:10:20,WARN,root,login,failed,10.0.0.221,True,True,True,False,True
2026-05-12,03:28:11,WARN,dlee,login,failed,203.0.113.153,True,False,False,True,True
2026-05-12,03:29:18,WARN,admin,login,failed,10.0.0.211,True,True,True,False,True
2026-05-12,03:32:36,WARN,maria,login,failed,198.51.100.11,True,False,False,True,True
2026-05-12,03:35:28,WARN,secops,login,failed,198.51.100.79,True,True,False,True,True
2026-05-12,03:38:33,WARN,guest,login,failed,198.51.100.209,True,False,False,True,True
2026-05-12,04:05:52,WARN,secops,login,failed,10.0.0.167,True,True,True,False,True
2026-05-12,04:07:00,WARN,svc_admin,login,failed,10.0.0.141,True,True,True,False,True
2026-05-12,04:08:00,WARN,jane,login,failed,203.0.113.178,True,False,False,True,True
2026-05-12,04:28:24,WARN,user123,login,failed,198.51.100.74,True,False,False,True,True
2026-05-12,04:54:33,WARN,alex,login,failed,203.0.113.246,True,False,False,True,True
2026-05-12,05:18:34,WARN,root,login,failed,172.16.0.3,True,True,True,False,True
2026-05-12,05:39:12,WARN,finance1,login,failed,198.51.100.27,True,False,False,True,True
2026-05-12,05:43:24,WARN,dlee,login,failed,198.51.100.33,True,False,False,True,True
2026-05-12,06:16:20,WARN,analyst7,login,failed,198.51.100.16,True,False,False,True,True
2026-05-12,06:21:47,WARN,root,login,failed,10.0.0.89,True,True,True,False,True
2026-05-12,06:28:30,WARN,jane,login,failed,198.51.100.171,True,False,False,True,True
2026-05-12,06:34:09,WARN,alex,login,failed,203.0.113.237,True,False,False,True,True
2026-05-12,06:46:52,WARN,admin,login,failed,203.0.113.19,True,True,False,True,True
2026-05-12,07:12:00,WARN,user123,login,failed,198.51.100.49,True,False,False,True,True
2026-05-12,07:12:26,WARN,root,login,failed,192.168.1.37,True,True,True,False,True
2026-05-12,07:25:51,WARN,analyst7,login,failed,203.0.113.56,True,False,False,True,True
2026-05-12,07:44:48,WARN,alex,login,failed,198.51.100.191,True,False,False,True,True
2026-05-12,07:53:52,WARN,analyst7,login,failed,198.51.100.15,True,False,False,True,True
2026-05-12,08:07:10,WARN,alex,login,failed,198.51.100.1,True,False,False,True,True
2026-05-12,08:20:00,WARN,hr_portal,login,failed,203.0.113.197,True,False,False,True,True
2026-05-12,08:34:10,WARN,ops2,login,failed,203.0.113.205,True,False,False,True,True
2026-05-12,08:45:24,WARN,guest,login,failed,203.0.113.139,True,False,False,True,True
2026-05-12,09:15:30,WARN,analyst7,login,failed,203.0.113.181,True,False,False,True,True
2026-05-12,09:31:24,WARN,jane,login,failed,203.0.113.48,True,False,False,True,True
2026-05-12,09:33:20,WARN,analyst7,login,failed,203.0.113.26,True,False,False,True,True
2026-05-12,09:54:30,WARN,jane,login,failed,198.51.100.139,True,False,False,True,True
2026-05-12,09:55:12,WARN,finance1,login,failed,198.51.100.81,True,False,False,True,True
2026-05-12,09:58:24,WARN,guest,login,failed,203.0.113.249,True,False,False,True,True
2026-05-12,10:45:24,WARN,admin,login,failed,198.51.100.239,True,True,False,True,True
2026-05-12,11:10:50,WARN,admin,login,failed,192.168.1.101,True,True,True,False,True
2026-05-12,11:14:00,WARN,secops,login,failed,203.0.113.173,True,True,False,True,True
2026-05-12,11:44:07,WARN,analyst7,login,failed,203.0.113.61,True,False,False,True,True
2026-05-12,12:14:00,WARN,secops,login,failed,10.0.0.199,True,True,True,False,True
2026-05-12,12:20:28,WARN,asmith,login,failed,198.51.100.87,True,False,False,True,True
2026-05-12,12:21:52,WARN,secops,login,failed,198.51.100.196,True,True,False,True,True
2026-05-12,12:27:12,WARN,hr_portal,login,failed,203.0.113.128,True,False,False,True,True
2026-05-12,13:28:00,WARN,ops2,login,failed,203.0.113.206,True,False,False,True,True
2026-05-12,14:00:48,WARN,jane,login,failed,198.51.100.73,True,False,False,True,True
2026-05-12,14:02:39,WARN,user123,login,failed,198.51.100.160,True,False,False,True,True
2026-05-12,14:04:30,WARN,svc_admin,login,failed,198.51.100.110,True,True,False,True,True
2026-05-12,14:13:57,WARN,dlee,login,failed,198.51.100.42,True,False,False,True,True
2026-05-12,14:14:00,WARN,dlee,login,failed,198.51.100.32,True,False,False,True,True
2026-05-12,14:17:45,WARN,guest,login,failed,203.0.113.204,True,False,False,True,True
2026-05-12,14:23:50,WARN,svc_admin,login,failed,172.16.0.74,True,True,True,False,True
2026-05-12,14:31:30,WARN,root,login,failed,172.16.0.38,True,True,True,False,True
2026-05-12,14:52:48,WARN,alex,login,failed,198.51.100.126,True,False,False,True,True
2026-05-12,14:56:15,WARN,svc_admin,login,failed,198.51.100.202,True,True,False,True,True
2026-05-12,16:58:10,WARN,user123,login,failed,203.0.113.199,True,False,False,True,True
2026-05-12,17:01:40,WARN,admin,login,failed,10.0.0.136,True,True,True,False,True
2026-05-12,17:52:33,WARN,asmith,login,failed,203.0.113.33,True,False,False,True,True
2026-05-12,18:43:57,WARN,svc_admin,login,failed,172.16.0.184,True,True,True,False,True
2026-05-12,19:16:20,WARN,admin,login,failed,10.0.0.2,True,True,True,False,True
2026-05-12,19:21:02,WARN,asmith,login,failed,203.0.113.245,True,False,False,True,True
2026-05-12,19:23:30,WARN,hr_portal,login,failed,203.0.113.153,True,False,False,True,True
2026-05-12,20:36:42,WARN,root,login,failed,10.0.0.36,True,True,True,False,True
2026-05-12,21:44:30,WARN,dlee,login,failed,198.51.100.166,True,False,False,True,True
2026-05-12,21:53:28,WARN,svc_admin,login,failed,203.0.113.12,True,True,False,True,True
2026-05-12,21:56:27,WARN,ops2,login,failed,198.51.100.252,True,False,False,True,True
2026-05-12,22:09:41,WARN,maria,login,failed,203.0.113.34,True,False,False,True,True
2026-05-12,23:33:09,WARN,asmith,login,failed,203.0.113.201,True,False,False,True,True
2026-05-13,00:39:15,WARN,jane,login,failed,203.0.113.143,True,False,False,True,True
